Alpha,Choices,Outcomes
0.306577796,0.770833333,0.645833333
0.65420502,0.916666667,0.666666667
0.890948924,0.916666667,0.666666667
0.455387211,0.729166667,0.5625
0.631978598,0.833333333,0.625
0.256564642,0.625,0.541666667
0.412691588,0.770833333,0.604166667
0.83800703,0.729166667,0.5625
0.711807943,0.8125,0.604166667
0.189828281,0.9375,0.6875
0.515333469,0.854166667,0.645833333
0.535728886,0.895833333,0.645833333
0.025426752,0.5625,0.6875
0.597879902,0.9375,0.6875
0.711837868,0.729166667,0.645833333
0.8663173,0.604166667,0.4375
0.313059316,0.8125,0.5625
0.916322863,0.791666667,0.541666667
0.643038142,0.895833333,0.645833333
0.907641508,0.583333333,0.458333333
0.828025997,0.666666667,0.5
0.352180699,0.791666667,0.583333333
0.035761209,0.541666667,0.583333333
0.154929927,0.6875,0.520833333
0.735761402,0.916666667,0.666666667
0.805504653,0.854166667,0.604166667
0.599279032,0.75,0.583333333
0.674876764,0.8125,0.5625
0.692082719,0.770833333,0.5625
0.454798215,0.8125,0.6875
0.258646864,0.791666667,0.666666667
0.957291131,0.854166667,0.604166667
0.417608257,0.791666667,0.625
0.883139073,0.708333333,0.5
0.96364456,0.75,0.541666667
0.240437746,0.958333333,0.708333333
0.675552866,0.875,0.666666667
0.331085174,0.833333333,0.625
0.939009776,0.8125,0.604166667
0.699956988,0.916666667,0.666666667
0.829880174,0.729166667,0.520833333
0.209765522,0.729166667,0.520833333
0.066028451,0.666666667,0.625
0.701867067,0.916666667,0.666666667
0.41525434,0.875,0.625
0.505128254,0.75,0.625
0.607063958,0.9375,0.6875
0.10280823,0.666666667,0.541666667
0.725102905,0.854166667,0.604166667
0.383727515,0.895833333,0.645833333
0.697700344,0.875,0.625
0.458158266,0.854166667,0.6875
0.886932668,0.770833333,0.520833333
0.39057456,0.770833333,0.604166667
0.83809001,0.729166667,0.5625
0.730673615,0.854166667,0.604166667
0.179373727,0.6875,0.520833333
0.424193493,0.791666667,0.583333333
0.036303158,0.541666667,0.416666667
0.518476962,0.729166667,0.479166667
0.055440044,0.645833333,0.5625
0.459725351,0.729166667,0.5625
0.666899427,0.770833333,0.5625
0.109067589,0.729166667,0.6875
0.024078096,0.5625,0.520833333
0.467538782,0.791666667,0.583333333
0.636225499,0.895833333,0.645833333
0.055773609,0.541666667,0.583333333
0.398819157,0.854166667,0.604166667
0.266333194,0.833333333,0.625
0.599814321,0.833333333,0.583333333
0.53819013,0.75,0.541666667
0.515490567,0.833333333,0.583333333
0.116682177,0.708333333,0.541666667
0.67267937,0.916666667,0.666666667
0.929375209,0.729166667,0.520833333
0.983732049,0.75,0.541666667
0.85054264,0.708333333,0.5
0.895047885,0.770833333,0.520833333
0.801431393,0.895833333,0.645833333
0.257145591,0.770833333,0.520833333
0.593121396,0.833333333,0.583333333
0.375601796,0.9375,0.6875
0.170490519,0.791666667,0.541666667
0.434512375,0.854166667,0.645833333
0.251174866,0.833333333,0.583333333
0.375188553,0.770833333,0.604166667
0.429355658,0.791666667,0.625
0.856015699,0.875,0.625
0.845786036,0.645833333,0.479166667
0.529723321,0.833333333,0.625
0.217069221,0.791666667,0.583333333
0.804049204,0.916666667,0.666666667
0.997365301,0.6875,0.479166667
0.079914821,0.583333333,0.625
0.052606758,0.645833333,0.520833333
0.47620628,0.9375,0.6875
0.294354597,0.645833333,0.479166667
0.326351119,0.833333333,0.625
0.264182859,0.833333333,0.666666667
0.67304973,0.916666667,0.666666667
0.54318219,0.75,0.541666667
0.225380339,0.8125,0.645833333
0.441675479,0.75,0.583333333
0.989180703,0.625,0.5
0.265479988,0.9375,0.6875
0.772660499,0.916666667,0.666666667
0.186542404,0.791666667,0.583333333
0.701245946,0.854166667,0.645833333
0.204579438,0.75,0.708333333
0.056553088,0.604166667,0.395833333
0.926058255,0.854166667,0.604166667
0.086406092,0.895833333,0.6875
0.74363648,0.791666667,0.541666667
0.122101738,0.729166667,0.604166667
0.731628011,0.9375,0.6875
0.217689491,0.875,0.666666667
0.966196223,0.791666667,0.583333333
0.973744433,0.541666667,0.416666667
0.088737858,0.708333333,0.625
0.526069813,0.729166667,0.520833333
0.617655171,0.791666667,0.625
0.704563689,0.895833333,0.645833333
0.409616646,0.645833333,0.479166667
0.573083269,0.833333333,0.625
0.524133673,0.8125,0.604166667
0.022808972,0.5625,0.4375
0.712000034,0.708333333,0.625
0.379388046,0.9375,0.6875
0.861375572,0.729166667,0.520833333
0.98435959,0.729166667,0.604166667
0.981611786,0.75,0.583333333
0.528078716,0.8125,0.5625
0.374281957,0.791666667,0.583333333
0.096698263,0.666666667,0.583333333
0.334260182,0.833333333,0.625
0.349261405,0.791666667,0.583333333
0.757164472,0.916666667,0.666666667
0.01853699,0.604166667,0.479166667
0.345256106,0.833333333,0.666666667
0.803189606,0.625,0.5
0.108471539,0.583333333,0.458333333
0.099940782,0.583333333,0.541666667
0.596604773,0.729166667,0.604166667
0.015828348,0.5625,0.5625
0.625846058,0.833333333,0.583333333
0.615084275,0.833333333,0.583333333
0.017296125,0.479166667,0.5625
0.344398995,0.6875,0.604166667
0.184150815,0.75,0.625
0.322448314,0.645833333,0.5625
0.338202366,0.6875,0.6875
0.069732002,0.916666667,0.708333333
0.515232113,0.75,0.541666667
0.769731802,0.666666667,0.5
0.028234994,0.625,0.541666667
0.677478784,0.708333333,0.5
0.955444753,0.8125,0.5625
0.858597924,0.770833333,0.520833333
0.601024304,0.875,0.625
0.804777903,0.729166667,0.520833333
0.024850188,0.6875,0.645833333
0.884214118,0.645833333,0.520833333
0.25394422,0.666666667,0.541666667
0.575066916,0.916666667,0.666666667
0.367985405,0.770833333,0.604166667
0.686601091,0.8125,0.604166667
0.14781567,0.583333333,0.458333333
0.234549136,0.75,0.583333333
0.345830542,0.6875,0.520833333
0.263161084,0.645833333,0.520833333
0.653551021,0.8125,0.645833333
0.815297446,0.708333333,0.5
0.146451668,0.854166667,0.645833333
0.103316486,0.6875,0.770833333
0.829623237,0.791666667,0.541666667
0.355980122,0.625,0.541666667
0.564839935,0.916666667,0.666666667
0.192422143,0.9375,0.6875
0.87656108,0.666666667,0.458333333
0.362088083,0.645833333,0.479166667
0.984791623,0.770833333,0.520833333
0.535012085,0.833333333,0.583333333
0.783779548,0.770833333,0.520833333
0.045565172,0.604166667,0.4375
0.143320122,0.791666667,0.625
0.753928944,0.75,0.5
0.1116369,0.6875,0.604166667
0.462064096,0.854166667,0.645833333
0.704543491,0.9375,0.6875
0.093471247,0.75,0.5
0.792204812,0.8125,0.604166667
0.477720492,0.770833333,0.5625
0.166252839,0.645833333,0.6875
0.562596839,0.9375,0.6875
0.946141062,0.645833333,0.4375
0.010425887,0.5,0.541666667
0.266390192,0.770833333,0.604166667
0.317513935,0.895833333,0.645833333
0.511705981,0.916666667,0.666666667
0.275282017,0.791666667,0.583333333
0.969978761,0.770833333,0.520833333
0.776917386,0.895833333,0.645833333
0.432913198,0.791666667,0.541666667
0.865265193,0.8125,0.604166667
0.657618499,0.916666667,0.666666667
0.262886622,0.833333333,0.625
0.912115986,0.770833333,0.5625
0.587963375,0.854166667,0.604166667
0.78927738,0.916666667,0.666666667
0.794805003,0.791666667,0.541666667
0.779033924,0.8125,0.5625
0.771618022,0.916666667,0.666666667
0.83525748,0.770833333,0.520833333
0.272863324,0.895833333,0.645833333
0.710970737,0.8125,0.604166667
0.267187236,0.729166667,0.604166667
0.54387566,0.875,0.625
0.237632637,0.770833333,0.5625
0.702341509,0.8125,0.5625
0.964559968,0.645833333,0.4375
0.878037391,0.625,0.458333333
0.51305541,0.791666667,0.583333333
0.724931629,0.833333333,0.583333333
0.883520508,0.9375,0.6875
0.475124876,0.75,0.5
0.426440731,0.9375,0.6875
0.205354833,0.854166667,0.6875
0.632763984,0.9375,0.6875
0.406221202,0.9375,0.6875
0.289316342,0.791666667,0.583333333
0.865985459,0.604166667,0.395833333
0.55774587,0.916666667,0.666666667
0.533390956,0.8125,0.645833333
0.044481047,0.5625,0.520833333
0.523946134,0.791666667,0.583333333
0.548618164,0.791666667,0.583333333
0.437724065,0.875,0.625
0.894805419,0.8125,0.5625
0.292315307,0.958333333,0.708333333
0.789529485,0.875,0.625
0.066855012,0.708333333,0.625
0.52751893,0.895833333,0.645833333
0.22084714,0.729166667,0.5625
0.983005448,0.604166667,0.479166667
0.303245308,0.9375,0.6875
0.31249966,0.791666667,0.583333333
0.853950665,0.791666667,0.541666667
0.100710871,0.916666667,0.666666667
0.495513484,0.791666667,0.625
0.240232235,0.791666667,0.583333333
0.788320806,0.875,0.625
0.258607667,0.791666667,0.583333333
0.733934421,0.833333333,0.583333333
0.201383506,0.958333333,0.708333333
0.146830017,0.75,0.625
0.722854226,0.854166667,0.604166667
0.331085817,0.9375,0.6875
0.731309024,0.8125,0.5625
0.700637631,0.854166667,0.604166667
0.311709896,0.916666667,0.666666667
0.489783725,0.75,0.583333333
0.76216983,0.895833333,0.645833333
0.266047023,0.770833333,0.604166667
0.391183785,0.916666667,0.666666667
0.754379694,0.791666667,0.625
0.88247311,0.875,0.625
0.115439479,0.666666667,0.541666667
0.211366253,0.770833333,0.645833333
0.148771965,0.729166667,0.520833333
0.328903756,0.708333333,0.541666667
0.689427463,0.708333333,0.541666667
0.326406132,0.791666667,0.541666667
0.887864423,0.791666667,0.583333333
0.270139468,0.6875,0.5625
0.213840795,0.875,0.708333333
0.978240572,0.833333333,0.666666667
0.673498861,0.916666667,0.666666667
0.941500664,0.791666667,0.541666667
0.139597605,0.729166667,0.5625
0.259564297,0.791666667,0.666666667
0.873264115,0.645833333,0.479166667
0.412694265,0.6875,0.520833333
0.725160715,0.854166667,0.604166667
0.645081314,0.9375,0.6875
0.041843496,0.5,0.541666667
0.034920375,0.625,0.583333333
0.256785626,0.833333333,0.625
0.381808755,0.9375,0.6875
0.48070474,0.854166667,0.604166667
0.541134149,0.895833333,0.645833333
0.532798638,0.895833333,0.645833333
0.254643845,0.916666667,0.666666667
0.895063,0.75,0.541666667
0.321148636,0.708333333,0.541666667
0.867383788,0.916666667,0.666666667
0.727231776,0.916666667,0.666666667
0.237142613,0.770833333,0.645833333
0.316839631,0.875,0.666666667
0.713830813,0.75,0.583333333
0.541438185,0.791666667,0.583333333
0.206915588,0.875,0.666666667
0.163657091,0.770833333,0.645833333
0.511584221,0.875,0.625
0.25341193,0.833333333,0.625
0.014300304,0.479166667,0.520833333
0.721430439,0.895833333,0.645833333
0.555412048,0.9375,0.6875
0.409241949,0.729166667,0.604166667
0.595787677,0.9375,0.6875
0.024621305,0.5625,0.5625
0.549387281,0.916666667,0.666666667
0.124440649,0.6875,0.5625
0.939418708,0.708333333,0.5
0.771802808,0.729166667,0.479166667
0.505366023,0.9375,0.6875
0.382821426,0.895833333,0.6875
0.192148407,0.8125,0.604166667
0.61135836,0.9375,0.6875
0.261774014,0.8125,0.604166667
0.945970908,0.645833333,0.479166667
0.577729564,0.9375,0.6875
0.048933926,0.604166667,0.520833333
0.991777718,0.520833333,0.395833333
0.818222736,0.6875,0.479166667
0.766820413,0.875,0.625
0.466252538,0.895833333,0.645833333
0.960166831,0.479166667,0.395833333
0.309314306,0.875,0.666666667
0.197742927,0.583333333,0.5
0.869955416,0.895833333,0.645833333
0.680609436,0.833333333,0.583333333
0.764065884,0.645833333,0.520833333
0.814012467,0.791666667,0.583333333
0.247296995,0.6875,0.645833333
0.805654636,0.916666667,0.666666667
0.847385277,0.6875,0.5625
0.810422565,0.6875,0.520833333
0.697717851,0.8125,0.5625
0.979639683,0.8125,0.5625
0.496009315,0.791666667,0.583333333
0.52510557,0.854166667,0.645833333
0.427947211,0.916666667,0.666666667
0.256078591,0.770833333,0.5625
0.459596287,0.9375,0.6875
0.353726956,0.875,0.625
0.724326071,0.791666667,0.541666667
0.205253612,0.895833333,0.645833333
0.483053709,0.833333333,0.583333333
0.842496673,0.708333333,0.583333333
0.754953516,0.729166667,0.5625
0.244048916,0.9375,0.6875
0.494973826,0.833333333,0.625
0.62912388,0.916666667,0.666666667
0.488150126,0.916666667,0.666666667
0.118859005,0.791666667,0.625
0.402238021,0.9375,0.6875
0.674261876,0.583333333,0.416666667
0.538454933,0.791666667,0.583333333
0.71856706,0.854166667,0.604166667
0.35887435,0.729166667,0.604166667
0.680882828,0.75,0.541666667
0.984067598,0.770833333,0.520833333
0.450838272,0.895833333,0.6875
0.64825352,0.916666667,0.666666667
0.909181422,0.666666667,0.5
0.662028836,0.770833333,0.520833333
0.3942724,0.916666667,0.666666667
0.629100243,0.770833333,0.520833333
0.87165727,0.645833333,0.520833333
0.646070253,0.895833333,0.645833333
0.678666924,0.916666667,0.666666667
0.987942439,0.729166667,0.479166667
0.673959587,0.708333333,0.5
0.363569455,0.9375,0.6875
0.446764979,0.916666667,0.666666667
0.530732758,0.9375,0.6875
0.881544,0.708333333,0.5
0.922462532,0.729166667,0.5625
0.414580938,0.8125,0.604166667
0.552170846,0.75,0.541666667
0.688614792,0.708333333,0.5
0.066608427,0.75,0.583333333
0.026750517,0.5625,0.5625
0.945042941,0.8125,0.5625
0.780629826,0.791666667,0.583333333
0.841832575,0.8125,0.604166667
0.072680263,0.854166667,0.604166667
0.931445855,0.729166667,0.520833333
0.85745569,0.583333333,0.458333333
0.541251447,0.791666667,0.541666667
0.210887134,0.708333333,0.541666667
0.005490116,0.479166667,0.395833333
0.219883165,0.729166667,0.5625
0.858187402,0.791666667,0.583333333
0.346464549,0.895833333,0.6875
0.902099275,0.833333333,0.583333333
0.196641715,0.645833333,0.604166667
0.768155815,0.9375,0.6875
0.444655743,0.8125,0.5625
0.915658025,0.916666667,0.666666667
0.202064157,0.625,0.5
0.067775302,0.770833333,0.5625
0.342171881,0.8125,0.604166667
0.766987047,0.8125,0.604166667
0.283910486,0.854166667,0.645833333
0.501479075,0.8125,0.604166667
0.92401724,0.895833333,0.645833333
0.867244389,0.729166667,0.5625
0.637008649,0.791666667,0.541666667
0.809185505,0.895833333,0.645833333
0.481720736,0.875,0.625
0.249365373,0.75,0.666666667
0.75155849,0.916666667,0.666666667
0.597425252,0.895833333,0.645833333
0.176511339,0.895833333,0.645833333
0.121326315,0.958333333,0.708333333
0.339366137,0.833333333,0.583333333
0.880175683,0.770833333,0.5625
0.143855126,0.708333333,0.541666667
0.76857684,0.791666667,0.583333333
0.465682859,0.895833333,0.645833333
0.553164894,0.791666667,0.625
0.147864701,0.645833333,0.520833333
0.440087743,0.854166667,0.645833333
0.94975338,0.791666667,0.541666667
0.400348046,0.854166667,0.645833333
0.256752388,0.791666667,0.625
0.143861804,0.666666667,0.625
0.59111373,0.8125,0.604166667
0.089947136,0.458333333,0.5
0.106518339,0.770833333,0.645833333
0.219586978,0.895833333,0.645833333
0.440309905,0.9375,0.6875
0.241779048,0.770833333,0.604166667
0.880575779,0.583333333,0.458333333
0.379753028,0.916666667,0.666666667
0.566150826,0.791666667,0.583333333
0.922620108,0.833333333,0.583333333
0.291122554,0.854166667,0.604166667
0.071887645,0.729166667,0.5625
0.485297388,0.75,0.625
0.516526282,0.833333333,0.625
0.321318355,0.895833333,0.645833333
0.379691424,0.9375,0.6875
0.286943055,0.9375,0.6875
0.155971424,0.8125,0.604166667
0.474554588,0.8125,0.604166667
0.153827869,0.791666667,0.625
0.378746864,0.895833333,0.645833333
0.395088426,0.875,0.666666667
0.750085824,0.854166667,0.604166667
0.985452632,0.6875,0.520833333
0.614650502,0.895833333,0.645833333
0.750532479,0.729166667,0.479166667
0.598380658,0.8125,0.604166667
0.139420091,0.833333333,0.583333333
0.823066136,0.833333333,0.583333333
0.361423479,0.833333333,0.666666667
0.315838563,0.875,0.625
0.729149178,0.833333333,0.583333333
0.722552836,0.75,0.583333333
0.876319793,0.895833333,0.645833333
0.661185771,0.791666667,0.583333333
0.921564041,0.854166667,0.604166667
0.033186434,0.583333333,0.625
0.532885447,0.833333333,0.583333333
0.703352822,0.916666667,0.666666667
0.318786645,0.75,0.541666667
0.623752039,0.875,0.666666667
0.332744686,0.9375,0.6875
0.908152496,0.895833333,0.645833333
0.101235189,0.791666667,0.583333333
0.573877122,0.854166667,0.645833333
0.667401689,0.916666667,0.666666667
0.126337312,0.604166667,0.5625
0.667585626,0.875,0.625
0.556040875,0.875,0.708333333
0.304282853,0.791666667,0.541666667
0.323337228,0.9375,0.6875
0.159264891,0.854166667,0.645833333
0.449491228,0.854166667,0.604166667
0.652664269,0.833333333,0.583333333
0.754592929,0.875,0.625
0.765319254,0.8125,0.5625
0.480201568,0.875,0.625
0.065009218,0.625,0.625
0.523796676,0.916666667,0.666666667
0.871172361,0.875,0.625
0.661684551,0.854166667,0.604166667
0.219949355,0.791666667,0.541666667
0.161479607,0.666666667,0.583333333
0.745497207,0.729166667,0.520833333
0.320396196,0.645833333,0.5625
0.293445488,0.666666667,0.541666667
0.259866174,0.770833333,0.6875
0.848824797,0.8125,0.604166667
0.643488658,0.895833333,0.645833333
0.777829485,0.916666667,0.666666667
0.238594506,0.666666667,0.625
0.067032862,0.583333333,0.583333333
0.750023354,0.770833333,0.520833333
0.944946247,0.6875,0.479166667
0.106811815,0.729166667,0.6875
0.21112918,0.916666667,0.666666667
0.965238037,0.833333333,0.625
0.830467144,0.895833333,0.645833333
0.830233428,0.75,0.541666667
0.725322044,0.708333333,0.5
0.237080671,0.729166667,0.5625
0.278477683,0.8125,0.5625
0.628508821,0.833333333,0.625
0.893507589,0.645833333,0.4375
0.348069415,0.75,0.583333333
0.872303514,0.875,0.625
0.16636689,0.916666667,0.666666667
0.612192619,0.791666667,0.583333333
0.598368382,0.791666667,0.583333333
0.835620851,0.708333333,0.541666667
0.628133186,0.875,0.625
0.487744114,0.791666667,0.541666667
0.732063331,0.729166667,0.5625
0.948994625,0.833333333,0.583333333
0.375659096,0.75,0.625
0.306015438,0.6875,0.604166667
0.733509342,0.875,0.625
0.133625444,0.854166667,0.645833333
0.412652385,0.854166667,0.604166667
0.31047738,0.666666667,0.583333333
0.553256321,0.770833333,0.604166667
0.065123345,0.604166667,0.5625
0.244900439,0.854166667,0.645833333
0.31422612,0.770833333,0.6875
0.465828184,0.75,0.666666667
0.720134542,0.75,0.541666667
0.819435483,0.645833333,0.395833333
0.608510663,0.875,0.625
0.964317525,0.604166667,0.479166667
0.103058637,0.625,0.5
0.934393313,0.625,0.416666667
0.708471998,0.75,0.541666667
0.972972154,0.729166667,0.479166667
0.544918473,0.9375,0.6875
0.315748531,0.854166667,0.604166667
0.370326783,0.916666667,0.666666667
0.871016083,0.541666667,0.416666667
0.569040522,0.6875,0.479166667
0.182812509,0.8125,0.645833333
0.178649466,0.666666667,0.625
0.399777252,0.729166667,0.5625
0.837850362,0.875,0.625
0.259293799,0.75,0.541666667
0.989162772,0.791666667,0.583333333
0.230050721,0.729166667,0.604166667
0.887123063,0.5625,0.4375
0.390378428,0.9375,0.6875
0.188205674,0.75,0.666666667
0.099789172,0.6875,0.479166667
0.817556915,0.833333333,0.625
0.687288565,0.6875,0.520833333
0.251582036,0.6875,0.4375
0.240498834,0.791666667,0.541666667
0.171487954,0.854166667,0.604166667
0.099332105,0.645833333,0.5625
0.075248672,0.979166667,0.729166667
0.353889474,0.645833333,0.520833333
0.610535203,0.791666667,0.541666667
0.82372213,0.833333333,0.583333333
0.173998689,0.75,0.583333333
0.858589804,0.729166667,0.5625
0.270520195,0.833333333,0.625
0.498132946,0.833333333,0.583333333
0.991523731,0.791666667,0.583333333
0.166765233,0.8125,0.604166667
0.971244934,0.75,0.5
0.674227232,0.854166667,0.604166667
0.981812069,0.666666667,0.416666667
0.449738201,0.8125,0.604166667
0.852719486,0.854166667,0.645833333
0.176761654,0.75,0.583333333
0.954379931,0.770833333,0.520833333
0.951877885,0.666666667,0.541666667
0.507465293,0.708333333,0.541666667
0.58474596,0.854166667,0.604166667
0.018564465,0.6875,0.645833333
0.393164431,0.833333333,0.583333333
0.9846655,0.729166667,0.479166667
0.221131097,0.875,0.708333333
0.044773227,0.583333333,0.541666667
0.610370996,0.791666667,0.541666667
0.285125371,0.895833333,0.645833333
0.704084529,0.854166667,0.6875
0.962988668,0.833333333,0.625
0.050974647,0.645833333,0.604166667
0.61867602,0.9375,0.6875
0.369389739,0.833333333,0.625
0.020986854,0.5,0.541666667
0.880287324,0.666666667,0.5
0.129599562,0.75,0.5
0.512854019,0.916666667,0.666666667
0.760593336,0.8125,0.5625
0.290136766,0.854166667,0.604166667
0.858556104,0.895833333,0.645833333
0.096753051,0.75,0.583333333
0.862906393,0.75,0.541666667
0.731622715,0.708333333,0.5
0.307508121,0.75,0.625
0.19792914,0.645833333,0.520833333
0.05428474,0.9375,0.770833333
0.709024454,0.833333333,0.583333333
0.245005266,0.791666667,0.625
0.541937389,0.916666667,0.666666667
0.956349716,0.833333333,0.583333333
0.734819459,0.708333333,0.458333333
0.320084689,0.895833333,0.645833333
0.857706084,0.729166667,0.604166667
0.720042487,0.895833333,0.645833333
0.493832708,0.875,0.625
0.187352734,0.8125,0.645833333
0.354375428,0.854166667,0.604166667
0.653400274,0.916666667,0.666666667
0.389149037,0.916666667,0.666666667
0.403423099,0.9375,0.6875
0.304197972,0.916666667,0.666666667
0.693775604,0.854166667,0.604166667
0.873735652,0.895833333,0.645833333
0.970363318,0.729166667,0.520833333
0.12113543,0.666666667,0.541666667
0.831875606,0.770833333,0.520833333
0.637228014,0.770833333,0.604166667
0.900859081,0.770833333,0.520833333
0.880086439,0.708333333,0.5
0.358195685,0.8125,0.645833333
0.195100214,0.708333333,0.541666667
0.91354297,0.666666667,0.5
0.654725056,0.8125,0.604166667
0.23942214,0.729166667,0.645833333
0.79615248,0.791666667,0.541666667
0.707515933,0.895833333,0.645833333
0.789546082,0.854166667,0.604166667
0.276836111,0.9375,0.6875
0.652466153,0.708333333,0.583333333
0.773538193,0.791666667,0.541666667
0.815850367,0.854166667,0.604166667
0.538811543,0.75,0.541666667
0.573922032,0.895833333,0.645833333
0.518382265,0.875,0.666666667
0.328127481,0.770833333,0.604166667
0.092964678,0.833333333,0.625
0.472414122,0.854166667,0.604166667
0.87819737,0.8125,0.604166667
0.063518048,0.666666667,0.541666667
0.962736601,0.8125,0.5625
0.719464621,0.770833333,0.604166667
0.282991554,0.895833333,0.6875
0.712671992,0.8125,0.604166667
0.091354396,0.6875,0.6875
0.688125909,0.833333333,0.625
0.121165371,0.8125,0.5625
0.251822212,0.895833333,0.645833333
0.504403548,0.791666667,0.541666667
0.078042821,0.583333333,0.583333333
0.527033385,0.791666667,0.541666667
0.509590127,0.9375,0.6875
0.450475767,0.833333333,0.583333333
0.656821607,0.833333333,0.625
0.897747605,0.8125,0.5625
0.663347717,0.854166667,0.645833333
0.855877223,0.875,0.625
0.514566523,0.875,0.625
0.242401306,0.958333333,0.708333333
0.464843635,0.770833333,0.5625
0.448911559,0.895833333,0.645833333
0.944553167,0.8125,0.5625
0.287637818,0.854166667,0.604166667
0.644032651,0.791666667,0.541666667
0.357092166,0.770833333,0.5625
0.229910954,0.8125,0.604166667
0.278744539,0.8125,0.604166667
0.452420985,0.708333333,0.5
0.610549595,0.8125,0.5625
0.089578552,0.6875,0.5625
0.111023929,0.708333333,0.625
0.843293555,0.916666667,0.666666667
0.878802813,0.833333333,0.625
0.946928135,0.645833333,0.479166667
0.523030948,0.9375,0.6875
0.189332496,0.708333333,0.541666667
0.541502687,0.916666667,0.666666667
0.904943244,0.708333333,0.5
0.037722433,0.916666667,0.666666667
0.638692528,0.875,0.625
0.686722382,0.875,0.666666667
0.616929239,0.770833333,0.5625
0.891194076,0.8125,0.604166667
0.181553772,0.8125,0.645833333
0.975539061,0.833333333,0.583333333
0.719797131,0.791666667,0.625
0.66471984,0.875,0.625
0.232453687,0.833333333,0.666666667
0.12776988,0.791666667,0.666666667
0.658778649,0.854166667,0.604166667
0.166881205,0.895833333,0.645833333
0.840890892,0.833333333,0.583333333
0.312910343,0.75,0.541666667
0.971096026,0.75,0.5
0.85676419,0.791666667,0.541666667
0.087736499,0.666666667,0.583333333
0.920729691,0.708333333,0.541666667
0.178080449,0.854166667,0.6875
0.517892086,0.833333333,0.625
0.059257542,0.604166667,0.520833333
0.162186969,0.8125,0.604166667
0.826199002,0.8125,0.5625
0.789288907,0.770833333,0.520833333
0.281793004,0.75,0.541666667
0.963043692,0.833333333,0.583333333
0.600747971,0.916666667,0.666666667
0.095059101,0.916666667,0.666666667
0.951683484,0.708333333,0.5
0.74622164,0.875,0.625
0.725374504,0.9375,0.6875
0.603675576,0.833333333,0.625
0.45990908,0.8125,0.645833333
0.468711366,0.9375,0.6875
0.572983075,0.875,0.625
0.652080561,0.916666667,0.666666667
0.043371775,0.604166667,0.520833333
0.650381977,0.770833333,0.5625
0.851909026,0.75,0.583333333
0.022010711,0.645833333,0.520833333
0.344914572,0.75,0.625
0.511160133,0.854166667,0.604166667
0.616784557,0.916666667,0.666666667
0.246515157,0.854166667,0.645833333
0.740861139,0.583333333,0.458333333
0.638298451,0.791666667,0.625
0.170093988,0.770833333,0.645833333
0.129632077,0.729166667,0.5625
0.06866573,0.791666667,0.541666667
0.047391658,0.875,0.666666667
0.640760539,0.854166667,0.604166667
0.415181235,0.895833333,0.645833333
0.303318001,0.8125,0.5625
0.425348273,0.833333333,0.583333333
0.650382196,0.875,0.625
0.557084751,0.729166667,0.520833333
0.568698713,0.75,0.5
0.523145987,0.8125,0.604166667
0.301709422,0.833333333,0.625
0.442884152,0.875,0.666666667
0.381644511,0.875,0.625
0.24593996,0.916666667,0.666666667
0.256259534,0.875,0.625
0.033333225,0.479166667,0.520833333
0.508920956,0.770833333,0.520833333
0.971581418,0.666666667,0.5
0.142916764,0.6875,0.5625
0.425302538,0.916666667,0.666666667
0.262783688,0.958333333,0.708333333
0.883991145,0.645833333,0.479166667
0.156729779,0.8125,0.6875
0.677086592,0.791666667,0.583333333
0.531392471,0.916666667,0.666666667
0.48165652,0.833333333,0.583333333
0.130746731,0.6875,0.520833333
0.676793251,0.583333333,0.375
0.214783119,0.770833333,0.604166667
0.558040461,0.895833333,0.645833333
0.609369539,0.854166667,0.604166667
0.275661612,0.8125,0.604166667
0.68627064,0.75,0.625
0.798192317,0.791666667,0.583333333
0.09248718,0.770833333,0.645833333
0.356127706,0.791666667,0.625
0.382627549,0.708333333,0.541666667
0.119072846,0.854166667,0.645833333
0.649069939,0.895833333,0.645833333
0.937146163,0.770833333,0.520833333
0.811503896,0.875,0.625
0.428520144,0.6875,0.5625
0.352182235,0.791666667,0.625
0.647087467,0.833333333,0.583333333
0.043910296,0.625,0.625
0.049039643,0.5,0.458333333
0.212753728,0.770833333,0.645833333
0.022379497,0.666666667,0.625
0.603804405,0.8125,0.5625
0.432223418,0.9375,0.6875
0.373688829,0.833333333,0.625
0.355773352,0.8125,0.5625
0.773116651,0.895833333,0.645833333
0.565113785,0.9375,0.6875
0.232353296,0.708333333,0.583333333
0.935914237,0.770833333,0.5625
0.830763352,0.833333333,0.625
0.253286206,0.666666667,0.541666667
0.168805168,0.75,0.583333333
0.430601354,0.916666667,0.666666667
0.646861222,0.791666667,0.583333333
0.463591727,0.916666667,0.666666667
0.228029144,0.875,0.625
0.744674209,0.75,0.541666667
0.937736138,0.895833333,0.645833333
0.70174353,0.75,0.583333333
0.542379656,0.895833333,0.645833333
0.175012575,0.520833333,0.479166667
0.291940578,0.854166667,0.6875
0.747523726,0.9375,0.6875
0.542118317,0.75,0.625
0.313297219,0.833333333,0.625
0.529191598,0.895833333,0.645833333
0.536475812,0.75,0.541666667
0.532056684,0.791666667,0.625
0.569098636,0.770833333,0.5625
0.981195757,0.75,0.583333333
0.30798542,0.895833333,0.645833333
0.951383913,0.666666667,0.458333333
0.917355757,0.791666667,0.625
0.413176946,0.6875,0.645833333
0.833398043,0.875,0.625
0.357766831,0.833333333,0.583333333
